"ET_ID","Region_Nam","District_N","Ward_Name","region","district","ward"
1239,"Mtwara","Masasi","Lulindi","mtwara","masasi","lulindi"
1240,"Mtwara","Tandahimba","Tandahimba","mtwara","tandahimba","tandahimba"
1241,"Mtwara","Tandahimba","Kitama","mtwara","tandahimba","kitama"
1242,"Mtwara","Tandahimba","Michenjele","mtwara","tandahimba","michenjele"
1243,"Mtwara","Tandahimba","Mihambwe","mtwara","tandahimba","mihambwe"
1244,"Mtwara","Tandahimba","Mkoreha","mtwara","tandahimba","mkoreha"
1245,"Mtwara","Tandahimba","Maundo","mtwara","tandahimba","maundo"
1246,"Mtwara","Tandahimba","Naputa","mtwara","tandahimba","naputa"
1247,"Mtwara","Tandahimba","Namikupa","mtwara","tandahimba","namikupa"
1248,"Mtwara","Tandahimba","Mnyawa","mtwara","tandahimba","mnyawa"
1249,"Mtwara","Tandahimba","Mkundi","mtwara","tandahimba","mkundi"
1250,"Mtwara","Tandahimba","Lukokoda","mtwara","tandahimba","lukokoda"
1251,"Mtwara","Tandahimba","Mahuta","mtwara","tandahimba","mahuta"
1252,"Mtwara","Tandahimba","Nanhyanga","mtwara","tandahimba","nanhyanga"
1253,"Mtwara","Tandahimba","Chingungwe","mtwara","tandahimba","chingungwe"
1254,"Mtwara","Tandahimba","Mdimba Mnyoma","mtwara","tandahimba","mdimba.mnyoma"
1255,"Mtwara","Tandahimba","Milongodi","mtwara","tandahimba","milongodi"
1256,"Mtwara","Tandahimba","Lyenje","mtwara","tandahimba","lyenje"
1257,"Mtwara","Tandahimba","Chaume","mtwara","tandahimba","chaume"
1258,"Mtwara","Tandahimba","Mkonjowano","mtwara","tandahimba","mkonjowano"
1259,"Mtwara","Tandahimba","Luagala","mtwara","tandahimba","luagala"
1260,"Mtwara","Tandahimba","Ngunja","mtwara","tandahimba","ngunja"
1261,"Mtwara","Tandahimba","Mkwiti","mtwara","tandahimba","mkwiti"
1262,"Mtwara","Tandahimba","Litehu","mtwara","tandahimba","litehu"
1263,"Mtwara","Tandahimba","Nambahu","mtwara","tandahimba","nambahu"
1264,"Mtwara","Tandahimba","Miuta","mtwara","tandahimba","miuta"
1265,"Mtwara","Tandahimba","Kwanyama","mtwara","tandahimba","kwanyama"
1266,"Mtwara","Tandahimba","Mchichira","mtwara","tandahimba","mchichira"
1267,"Mtwara","Tandahimba","Chikongola","mtwara","tandahimba","chikongola"
1268,"Mtwara","Tandahimba","Dinduma","mtwara","tandahimba","dinduma"
1269,"Mtwara","Tandahimba","Mdumbwe","mtwara","tandahimba","mdumbwe"
1270,"Mtwara","Mtwara Urban","Majengo","mtwara","mtwara.urban","majengo"
1271,"Mtwara","Mtwara Urban","Chikongola","mtwara","mtwara.urban","chikongola"
1272,"Mtwara","Mtwara Urban","Likombe","mtwara","mtwara.urban","likombe"
1273,"Mtwara","Mtwara Urban","Railway","mtwara","mtwara.urban","railway"
1274,"Mtwara","Mtwara Urban","Shangani","mtwara","mtwara.urban","shangani"
1275,"Mtwara","Mtwara Urban","Vigaeni","mtwara","mtwara.urban","vigaeni"
1276,"Mtwara","Mtwara Urban","Chuno","mtwara","mtwara.urban","chuno"
1277,"Mtwara","Mtwara Urban","Jangwani","mtwara","mtwara.urban","jangwani"
1278,"Mtwara","Mtwara Urban","Kisungule","mtwara","mtwara.urban","kisungule"
1279,"Mtwara","Mtwara Urban","Mitengo","mtwara","mtwara.urban","mitengo"
1280,"Mtwara","Mtwara Urban","Mtonya","mtwara","mtwara.urban","mtonya"
1281,"Mtwara","Mtwara Urban","Ufukoni","mtwara","mtwara.urban","ufukoni"
1282,"Mtwara","Mtwara Urban","Magengeni","mtwara","mtwara.urban","magengeni"
1283,"Mtwara","Mtwara Urban","Rahaleo","mtwara","mtwara.urban","rahaleo"
1284,"Mtwara","Mtwara Urban","Naliendele","mtwara","mtwara.urban","naliendele"
1285,"Mtwara","Nanyumbu","Mangaka","mtwara","nanyumbu","mangaka"
1286,"Mtwara","Nanyumbu","Nangomba","mtwara","nanyumbu","nangomba"
1287,"Mtwara","Nanyumbu","Lumesule","mtwara","nanyumbu","lumesule"
1288,"Mtwara","Nanyumbu","Likokona","mtwara","nanyumbu","likokona"
1289,"Mtwara","Nanyumbu","Sengenya","mtwara","nanyumbu","sengenya"
1290,"Mtwara","Nanyumbu","Mnanje","mtwara","nanyumbu","mnanje"
1291,"Mtwara","Nanyumbu","Mikangaula","mtwara","nanyumbu","mikangaula"
1292,"Mtwara","Nanyumbu","Maratani","mtwara","nanyumbu","maratani"
1293,"Mtwara","Nanyumbu","Nandete","mtwara","nanyumbu","nandete"
1294,"Mtwara","Nanyumbu","Mkonona","mtwara","nanyumbu","mkonona"
1295,"Mtwara","Nanyumbu","Nanyumbu","mtwara","nanyumbu","nanyumbu"
1296,"Mtwara","Nanyumbu","Masuguru","mtwara","nanyumbu","masuguru"
1297,"Mtwara","Nanyumbu","Chipuputa","mtwara","nanyumbu","chipuputa"
1298,"Mtwara","Nanyumbu","Napacho","mtwara","nanyumbu","napacho"
1299,"Mtwara","Masasi  Township Authority","Mwenge Mtapika","mtwara","masasi.township.authority","mwenge.mtapika"
1300,"Mtwara","Masasi  Township Authority","Temeke","mtwara","masasi.township.authority","temeke"
1301,"Mtwara","Masasi  Township Authority","Mkuti","mtwara","masasi.township.authority","mkuti"
1302,"Mtwara","Masasi  Township Authority","Mpindimbi","mtwara","masasi.township.authority","mpindimbi"
1303,"Mtwara","Masasi  Township Authority","Nyasa","mtwara","masasi.township.authority","nyasa"
1304,"Mtwara","Masasi  Township Authority","Marika","mtwara","masasi.township.authority","marika"
1305,"Mtwara","Masasi  Township Authority","Mkomaindo","mtwara","masasi.township.authority","mkomaindo"
1306,"Mtwara","Masasi  Township Authority","Mtandi","mtwara","masasi.township.authority","mtandi"
1307,"Mtwara","Masasi  Township Authority","Jida","mtwara","masasi.township.authority","jida"
1308,"Mtwara","Masasi  Township Authority","Migongo","mtwara","masasi.township.authority","migongo"
1309,"Mtwara","Masasi  Township Authority","Mwenge","mtwara","masasi.township.authority","mwenge"
1310,"Mtwara","Masasi  Township Authority","Sululu","mtwara","masasi.township.authority","sululu"
1311,"Ruvuma","Tunduru","Kalulu","ruvuma","tunduru","kalulu"
1312,"Ruvuma","Tunduru","Ligunga","ruvuma","tunduru","ligunga"
1313,"Ruvuma","Tunduru","Mlingoti  Mashariki","ruvuma","tunduru","mlingoti.mashariki"
1314,"Ruvuma","Tunduru","Mindu","ruvuma","tunduru","mindu"
1315,"Ruvuma","Tunduru","Ngapa","ruvuma","tunduru","ngapa"
1316,"Ruvuma","Tunduru","Nakapanya","ruvuma","tunduru","nakapanya"
1317,"Ruvuma","Tunduru","Muhuwesi","ruvuma","tunduru","muhuwesi"
1318,"Ruvuma","Tunduru","Tuwemacho","ruvuma","tunduru","tuwemacho"
1319,"Ruvuma","Tunduru","Ligoma","ruvuma","tunduru","ligoma"
1320,"Ruvuma","Tunduru","Misechela","ruvuma","tunduru","misechela"
1321,"Ruvuma","Tunduru","Namasakata","ruvuma","tunduru","namasakata"
1322,"Ruvuma","Tunduru","Mtina","ruvuma","tunduru","mtina"
1323,"Ruvuma","Tunduru","Mchesi","ruvuma","tunduru","mchesi"
1324,"Ruvuma","Tunduru","Lukumbule","ruvuma","tunduru","lukumbule"
1325,"Ruvuma","Tunduru","Nalasi-Magharibi","ruvuma","tunduru","nalasi.magharibi"
1326,"Ruvuma","Tunduru","Mchoteka","ruvuma","tunduru","mchoteka"
1327,"Ruvuma","Tunduru","Marumba","ruvuma","tunduru","marumba"
1328,"Ruvuma","Tunduru","Mbesa","ruvuma","tunduru","mbesa"
1329,"Ruvuma","Tunduru","Mlingoti  Magharibi","ruvuma","tunduru","mlingoti.magharibi"
1330,"Ruvuma","Tunduru","Kidodoma","ruvuma","tunduru","kidodoma"
1331,"Ruvuma","Tunduru","Nandembo","ruvuma","tunduru","nandembo"
1332,"Ruvuma","Tunduru","Nampungu","ruvuma","tunduru","nampungu"
1333,"Ruvuma","Tunduru","Matemanga","ruvuma","tunduru","matemanga"
1334,"Ruvuma","Tunduru","Namwinyu","ruvuma","tunduru","namwinyu"
1335,"Ruvuma","Tunduru","Mbati","ruvuma","tunduru","mbati"
1336,"Ruvuma","Tunduru","Nalasi Mashariki","ruvuma","tunduru","nalasi.mashariki"
1337,"Ruvuma","Tunduru","Mchuluka","ruvuma","tunduru","mchuluka"
1338,"Ruvuma","Tunduru","Namiungo","ruvuma","tunduru","namiungo"
1339,"Ruvuma","Tunduru","Jakika","ruvuma","tunduru","jakika"
1340,"Ruvuma","Tunduru","Masonya","ruvuma","tunduru","masonya"
1341,"Ruvuma","Tunduru","Sisikwasisi","ruvuma","tunduru","sisikwasisi"
1342,"Ruvuma","Tunduru","Mchangani","ruvuma","tunduru","mchangani"
1343,"Ruvuma","Tunduru","Majengo","ruvuma","tunduru","majengo"
1344,"Ruvuma","Tunduru","Nanjoka","ruvuma","tunduru","nanjoka"
1345,"Ruvuma","Tunduru","Nakayaya","ruvuma","tunduru","nakayaya"
1346,"Ruvuma","Songea","Wino","ruvuma","songea","wino"
1347,"Ruvuma","Songea","Ndongosi","ruvuma","songea","ndongosi"
1348,"Ruvuma","Songea","Matumbi","ruvuma","songea","matumbi"
1349,"Ruvuma","Songea","Mpandangino","ruvuma","songea","mpandangino"
1350,"Ruvuma","Songea","Gumbiro","ruvuma","songea","gumbiro"
1351,"Ruvuma","Songea","Mpitimbi","ruvuma","songea","mpitimbi"
1352,"Ruvuma","Songea","Muhuruku","ruvuma","songea","muhuruku"
1353,"Ruvuma","Songea","Magagura","ruvuma","songea","magagura"
1354,"Ruvuma","Songea","Litisha","ruvuma","songea","litisha"
1355,"Ruvuma","Songea","Kilagano","ruvuma","songea","kilagano"
1356,"Ruvuma","Songea","Maposeni","ruvuma","songea","maposeni"
1357,"Ruvuma","Songea","Peramiho","ruvuma","songea","peramiho"
1358,"Ruvuma","Songea","Mahanje","ruvuma","songea","mahanje"
1359,"Ruvuma","Songea","Matimira","ruvuma","songea","matimira"
1360,"Ruvuma","Songea","Mtyangimbole","ruvuma","songea","mtyangimbole"
1361,"Ruvuma","Songea","Mkongotema","ruvuma","songea","mkongotema"
1362,"Ruvuma","Songea","Mbinga Mhalule","ruvuma","songea","mbinga.mhalule"
1363,"Ruvuma","Mbinga","Ruanda","ruvuma","mbinga","ruanda"
1364,"Ruvuma","Mbinga","Litumbandyosi","ruvuma","mbinga","litumbandyosi"
1365,"Ruvuma","Mbinga","Kigonsera","ruvuma","mbinga","kigonsera"
1366,"Ruvuma","Mbinga","Kihangi Mahuka","ruvuma","mbinga","kihangi.mahuka"
1367,"Ruvuma","Mbinga","Utiri","ruvuma","mbinga","utiri"
1368,"Ruvuma","Mbinga","Mbinga Mjini","ruvuma","mbinga","mbinga.mjini"
1369,"Ruvuma","Mbinga","Kilimani","ruvuma","mbinga","kilimani"
1370,"Ruvuma","Mbinga","Mbangamao","ruvuma","mbinga","mbangamao"
1371,"Ruvuma","Mbinga","Kihungu","ruvuma","mbinga","kihungu"
1372,"Ruvuma","Mbinga","Kikolo","ruvuma","mbinga","kikolo"
1373,"Ruvuma","Mbinga","Kambarage","ruvuma","mbinga","kambarage"
1374,"Ruvuma","Mbinga","Mapera","ruvuma","mbinga","mapera"
1375,"Ruvuma","Mbinga","Kipapa","ruvuma","mbinga","kipapa"
1376,"Ruvuma","Mbinga","Kipololo","ruvuma","mbinga","kipololo"
1377,"Ruvuma","Mbinga","Nyoni","ruvuma","mbinga","nyoni"
1378,"Ruvuma","Mbinga","Luwaita","ruvuma","mbinga","luwaita"
1379,"Ruvuma","Mbinga","Maguu","ruvuma","mbinga","maguu"
1380,"Ruvuma","Mbinga","Kitumbalomo","ruvuma","mbinga","kitumbalomo"
1381,"Ruvuma","Mbinga","Mkako","ruvuma","mbinga","mkako"
1382,"Ruvuma","Mbinga","Mikalanga","ruvuma","mbinga","mikalanga"
1383,"Ruvuma","Mbinga","Langiro","ruvuma","mbinga","langiro"
1384,"Ruvuma","Mbinga","Mbuji","ruvuma","mbinga","mbuji"
1385,"Ruvuma","Mbinga","Litembo","ruvuma","mbinga","litembo"
1386,"Ruvuma","Mbinga","Ngima","ruvuma","mbinga","ngima"
1387,"Ruvuma","Mbinga","Myangayanga","ruvuma","mbinga","myangayanga"
1388,"Ruvuma","Mbinga","Mkumbi","ruvuma","mbinga","mkumbi"
1389,"Ruvuma","Mbinga","Linda","ruvuma","mbinga","linda"
1390,"Ruvuma","Mbinga","Matiri","ruvuma","mbinga","matiri"
1391,"Ruvuma","Mbinga","Ukata","ruvuma","mbinga","ukata"
1392,"Ruvuma","Mbinga","Kitanda","ruvuma","mbinga","kitanda"
1393,"Ruvuma","Mbinga","Kitura","ruvuma","mbinga","kitura"
1394,"Ruvuma","Mbinga","Namswea","ruvuma","mbinga","namswea"
1395,"Ruvuma","Mbinga","Mpepai","ruvuma","mbinga","mpepai"
1396,"Ruvuma","Mbinga","Mpapa","ruvuma","mbinga","mpapa"
1397,"Ruvuma","Songea Urban","Mjini","ruvuma","songea.urban","mjini"
1398,"Ruvuma","Songea Urban","Majengo","ruvuma","songea.urban","majengo"
1399,"Ruvuma","Songea Urban","Misufini","ruvuma","songea.urban","misufini"
1400,"Ruvuma","Songea Urban","Mfaranyaki","ruvuma","songea.urban","mfaranyaki"
1401,"Ruvuma","Songea Urban","Lizaboni","ruvuma","songea.urban","lizaboni"
1402,"Ruvuma","Songea Urban","Matarawe","ruvuma","songea.urban","matarawe"
1403,"Ruvuma","Songea Urban","Bombambili","ruvuma","songea.urban","bombambili"
1404,"Ruvuma","Songea Urban","Matogoro","ruvuma","songea.urban","matogoro"
1405,"Ruvuma","Songea Urban","Ruvuma","ruvuma","songea.urban","ruvuma"
1406,"Ruvuma","Songea Urban","Subira","ruvuma","songea.urban","subira"
1407,"Ruvuma","Songea Urban","Ruhuwiko","ruvuma","songea.urban","ruhuwiko"
1408,"Ruvuma","Songea Urban","Mshangano","ruvuma","songea.urban","mshangano"
1409,"Ruvuma","Songea Urban","Mletele","ruvuma","songea.urban","mletele"
1410,"Ruvuma","Songea Urban","Seedfarm","ruvuma","songea.urban","seedfarm"
1411,"Ruvuma","Songea Urban","Tanga","ruvuma","songea.urban","tanga"
1412,"Ruvuma","Songea Urban","Msamala","ruvuma","songea.urban","msamala"
1413,"Ruvuma","Songea Urban","Mwengemshindo","ruvuma","songea.urban","mwengemshindo"
1414,"Ruvuma","Songea Urban","Mjimwema","ruvuma","songea.urban","mjimwema"
1415,"Ruvuma","Songea Urban","Mateka","ruvuma","songea.urban","mateka"
1416,"Ruvuma","Songea Urban","Ndilimalitembo","ruvuma","songea.urban","ndilimalitembo"
1417,"Ruvuma","Namtumbo","Rwinga","ruvuma","namtumbo","rwinga"
1418,"Ruvuma","Namtumbo","Mkongo","ruvuma","namtumbo","mkongo"
1419,"Ruvuma","Namtumbo","Ligera","ruvuma","namtumbo","ligera"
1420,"Ruvuma","Namtumbo","Lusewa","ruvuma","namtumbo","lusewa"
1421,"Ruvuma","Namtumbo","Magazini","ruvuma","namtumbo","magazini"
1422,"Ruvuma","Namtumbo","Msindo","ruvuma","namtumbo","msindo"
1423,"Ruvuma","Namtumbo","Luchili","ruvuma","namtumbo","luchili"
1424,"Ruvuma","Namtumbo","Namabengo","ruvuma","namtumbo","namabengo"
1425,"Ruvuma","Namtumbo","Kitanda","ruvuma","namtumbo","kitanda"
1426,"Ruvuma","Namtumbo","Luegu","ruvuma","namtumbo","luegu"
1427,"Ruvuma","Namtumbo","Namtumbo","ruvuma","namtumbo","namtumbo"
1428,"Ruvuma","Namtumbo","Mgombasi","ruvuma","namtumbo","mgombasi"
1429,"Ruvuma","Namtumbo","Litola","ruvuma","namtumbo","litola"
1430,"Ruvuma","Namtumbo","Likuyuseka","ruvuma","namtumbo","likuyuseka"
1431,"Ruvuma","Namtumbo","Mputa","ruvuma","namtumbo","mputa"
1432,"Ruvuma","Namtumbo","Hanga","ruvuma","namtumbo","hanga"
1433,"Ruvuma","Namtumbo","Limamu","ruvuma","namtumbo","limamu"
1434,"Ruvuma","Namtumbo","Mchomoro","ruvuma","namtumbo","mchomoro"
1435,"Ruvuma","Nyasa","Liparamba","ruvuma","nyasa","liparamba"
1436,"Ruvuma","Nyasa","Tingi","ruvuma","nyasa","tingi"
1437,"Ruvuma","Nyasa","Chiwanda","ruvuma","nyasa","chiwanda"
1438,"Ruvuma","Nyasa","Mtipwili","ruvuma","nyasa","mtipwili"
1439,"Ruvuma","Nyasa","Kingerikiti","ruvuma","nyasa","kingerikiti"
1440,"Ruvuma","Nyasa","Luhangarasi","ruvuma","nyasa","luhangarasi"
1441,"Ruvuma","Nyasa","Kilosa","ruvuma","nyasa","kilosa"
1442,"Ruvuma","Nyasa","Mbambabay","ruvuma","nyasa","mbambabay"
1443,"Ruvuma","Nyasa","Lipingo","ruvuma","nyasa","lipingo"
1444,"Ruvuma","Nyasa","Liuli","ruvuma","nyasa","liuli"
1445,"Ruvuma","Nyasa","Kihagara","ruvuma","nyasa","kihagara"
1446,"Ruvuma","Nyasa","Ngumbo","ruvuma","nyasa","ngumbo"
1447,"Ruvuma","Nyasa","Liwundi","ruvuma","nyasa","liwundi"
1448,"Ruvuma","Nyasa","Mbaha","ruvuma","nyasa","mbaha"
1449,"Ruvuma","Nyasa","Lituhi","ruvuma","nyasa","lituhi"
1450,"Iringa","Iringa","Kalenga","iringa","iringa","kalenga"
1451,"Iringa","Iringa","Kiwere","iringa","iringa","kiwere"
1452,"Iringa","Iringa","Nzihi","iringa","iringa","nzihi"
1453,"Iringa","Iringa","Ulanda","iringa","iringa","ulanda"
1454,"Iringa","Iringa","Mseke","iringa","iringa","mseke"
1455,"Iringa","Iringa","Maguliwa","iringa","iringa","maguliwa"
1456,"Iringa","Iringa","Mgama","iringa","iringa","mgama"
1457,"Iringa","Iringa","Ifunda","iringa","iringa","ifunda"
1458,"Iringa","Iringa","Lumuli","iringa","iringa","lumuli"
1459,"Iringa","Iringa","Maboga","iringa","iringa","maboga"
1460,"Iringa","Iringa","Wasa","iringa","iringa","wasa"
1461,"Iringa","Iringa","Mahuninga","iringa","iringa","mahuninga"
1462,"Iringa","Iringa","Idodi","iringa","iringa","idodi"
1463,"Iringa","Iringa","Mlowa","iringa","iringa","mlowa"
1464,"Iringa","Iringa","Itunundu","iringa","iringa","itunundu"
1465,"Iringa","Iringa","Ilolo Mpya","iringa","iringa","ilolo.mpya"
1466,"Iringa","Iringa","Nduli","iringa","iringa","nduli"
1467,"Iringa","Iringa","Kihorogota","iringa","iringa","kihorogota"
1468,"Iringa","Iringa","Izazi","iringa","iringa","izazi"
1469,"Iringa","Iringa","Malenga Makali","iringa","iringa","malenga.makali"
1470,"Iringa","Iringa","Nyang'oro","iringa","iringa","nyang.oro"
1471,"Iringa","Iringa","Luhota","iringa","iringa","luhota"
1472,"Iringa","Iringa","Lyamgungwe","iringa","iringa","lyamgungwe"
1473,"Iringa","Iringa","Mlenge","iringa","iringa","mlenge"
1474,"Iringa","Iringa","Migoli","iringa","iringa","migoli"
1475,"Iringa","Mufindi","Kiyowela","iringa","mufindi","kiyowela"
1476,"Iringa","Mufindi","Makungu","iringa","mufindi","makungu"
1477,"Iringa","Mufindi","Mninga","iringa","mufindi","mninga"
1478,"Iringa","Mufindi","Kasanga","iringa","mufindi","kasanga"
1479,"Iringa","Mufindi","Igowole","iringa","mufindi","igowole"
1480,"Iringa","Mufindi","Mtambula","iringa","mufindi","mtambula"
1481,"Iringa","Mufindi","Itandula","iringa","mufindi","itandula"
1482,"Iringa","Mufindi","Mbalamaziwa","iringa","mufindi","mbalamaziwa"
1483,"Iringa","Mufindi","Idunda","iringa","mufindi","idunda"
1484,"Iringa","Mufindi","Malangali","iringa","mufindi","malangali"
1485,"Iringa","Mufindi","Nyololo","iringa","mufindi","nyololo"
1486,"Iringa","Mufindi","Ihowanza","iringa","mufindi","ihowanza"
1487,"Iringa","Mufindi","Ikweha","iringa","mufindi","ikweha"
1488,"Iringa","Mufindi","Sadani","iringa","mufindi","sadani"
1489,"Iringa","Mufindi","Igombavanu","iringa","mufindi","igombavanu"
1490,"Iringa","Mufindi","Bumilayinga","iringa","mufindi","bumilayinga"
1491,"Iringa","Mufindi","Mtwango","iringa","mufindi","mtwango"
1492,"Iringa","Mufindi","Isalavanu","iringa","mufindi","isalavanu"
1493,"Iringa","Mufindi","Rungemba","iringa","mufindi","rungemba"
1494,"Iringa","Mufindi","Ifwagi","iringa","mufindi","ifwagi"
1495,"Iringa","Mufindi","Mdabulo","iringa","mufindi","mdabulo"
1496,"Iringa","Mufindi","Ihalimba","iringa","mufindi","ihalimba"
1497,"Iringa","Mufindi","Kibengu","iringa","mufindi","kibengu"
1498,"Iringa","Mufindi","Mapanda","iringa","mufindi","mapanda"
1499,"Iringa","Mufindi","Mpanga","iringa","mufindi","mpanga"
1500,"Iringa","Mufindi","Ihanu","iringa","mufindi","ihanu"
1501,"Iringa","Mufindi","Luhanga","iringa","mufindi","luhanga"
1502,"Iringa","Iringa Urban","Kihesa","iringa","iringa.urban","kihesa"
1503,"Iringa","Iringa Urban","Mtwivila","iringa","iringa.urban","mtwivila"
1504,"Iringa","Iringa Urban","Gangilonga","iringa","iringa.urban","gangilonga"
1505,"Iringa","Iringa Urban","Kitanzini","iringa","iringa.urban","kitanzini"
1506,"Iringa","Iringa Urban","Ruaha","iringa","iringa.urban","ruaha"
1507,"Iringa","Iringa Urban","Mshindo","iringa","iringa.urban","mshindo"
1508,"Iringa","Iringa Urban","Mivinjeni","iringa","iringa.urban","mivinjeni"
1509,"Iringa","Iringa Urban","Mlandege","iringa","iringa.urban","mlandege"
1510,"Iringa","Iringa Urban","Mwangata","iringa","iringa.urban","mwangata"
1511,"Iringa","Iringa Urban","Kwakilosa","iringa","iringa.urban","kwakilosa"
1512,"Iringa","Iringa Urban","Makorongoni","iringa","iringa.urban","makorongoni"
1513,"Iringa","Iringa Urban","Ilala","iringa","iringa.urban","ilala"
1514,"Iringa","Iringa Urban","Mkwawa","iringa","iringa.urban","mkwawa"
1515,"Iringa","Iringa Urban","Kitwiru","iringa","iringa.urban","kitwiru"
1516,"Iringa","Iringa Urban","Isakalilo","iringa","iringa.urban","isakalilo"
1517,"Iringa","Iringa Urban","Nduli","iringa","iringa.urban","nduli"
1518,"Iringa","Kilolo","Image","iringa","kilolo","image"
1519,"Iringa","Kilolo","Irole","iringa","kilolo","irole"
1520,"Iringa","Kilolo","Ilula","iringa","kilolo","ilula"
1521,"Iringa","Kilolo","Uhambingeto","iringa","kilolo","uhambingeto"
1522,"Iringa","Kilolo","Udekwa","iringa","kilolo","udekwa"
1523,"Iringa","Kilolo","Mahenge","iringa","kilolo","mahenge"
1524,"Iringa","Kilolo","Mtitu","iringa","kilolo","mtitu"
1525,"Iringa","Kilolo","Dabaga","iringa","kilolo","dabaga"
1526,"Iringa","Kilolo","Ukumbi","iringa","kilolo","ukumbi"
1527,"Iringa","Kilolo","Ukwega","iringa","kilolo","ukwega"
1528,"Iringa","Kilolo","Boma la Ng'ombe","iringa","kilolo","boma.la.ng.ombe"
1529,"Iringa","Kilolo","Idete","iringa","kilolo","idete"
1530,"Iringa","Kilolo","Masisiwe","iringa","kilolo","masisiwe"
1531,"Iringa","Kilolo","Ng'uruhe","iringa","kilolo","ng.uruhe"
1532,"Iringa","Kilolo","Ng'ang'ange","iringa","kilolo","ng.ang.ange"
1533,"Iringa","Kilolo","Ihimbo","iringa","kilolo","ihimbo"
1534,"Iringa","Kilolo","Lugalo","iringa","kilolo","lugalo"
1535,"Iringa","Kilolo","Nyalumbu","iringa","kilolo","nyalumbu"
1536,"Iringa","Kilolo","Mlafu","iringa","kilolo","mlafu"
1537,"Iringa","Kilolo","Ibumu","iringa","kilolo","ibumu"
1538,"Iringa","Kilolo","Ruaha Mbuyuni","iringa","kilolo","ruaha.mbuyuni"
1539,"Iringa","Kilolo","Kimala","iringa","kilolo","kimala"
1540,"Iringa","Mafinga Township Authority","Sao Hill","iringa","mafinga.township.authority","sao.hill"
1541,"Iringa","Mafinga Township Authority","Boma","iringa","mafinga.township.authority","boma"
1542,"Iringa","Mafinga Township Authority","Kinyanambo","iringa","mafinga.township.authority","kinyanambo"
1543,"Mbeya","Chunya","Kambikatoto","mbeya","chunya","kambikatoto"
1544,"Mbeya","Chunya","Mafyeko","mbeya","chunya","mafyeko"
1545,"Mbeya","Chunya","Matwiga","mbeya","chunya","matwiga"
1546,"Mbeya","Chunya","Mtanila","mbeya","chunya","mtanila"
1547,"Mbeya","Chunya","Lupatingatinga","mbeya","chunya","lupatingatinga"
1548,"Mbeya","Chunya","Luwalaje","mbeya","chunya","luwalaje"
1549,"Mbeya","Chunya","Sangambi","mbeya","chunya","sangambi"
1550,"Mbeya","Chunya","Itewe","mbeya","chunya","itewe"
1551,"Mbeya","Chunya","Chokaa","mbeya","chunya","chokaa"
1552,"Mbeya","Chunya","Mbugani","mbeya","chunya","mbugani"
1553,"Mbeya","Chunya","Chalangwa","mbeya","chunya","chalangwa"
1554,"Mbeya","Chunya","Ifumbo","mbeya","chunya","ifumbo"
1555,"Songwe","Songwe","Kanga","songwe","songwe","kanga"
1556,"Songwe","Songwe","Galula","songwe","songwe","galula"
