fid,date,date.end,date.of.interview,date.final,country,region.final,district.final,ward.final,village.final,market.final,market.type,respondent.role,other.market.visited,number.markets.visited,trader,trade.pattern,gps.coordinates.of.the.market.final,unique.row.identifier.uuid.
1153204,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,1,1,1,"Mnadani, na kuuza",-3.0021202 33.0888643 1150.3 4.3,b9f149f9-dc6d-11ec-9416-9440c9ab47f0
1153205,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,0,0,1,Mnadani na kuuza mnadani hapohapo,-3.0020504 33.0888527 1146.1 4.56,b83071d9-dc6d-11ec-9416-9440c9ab47f0
1153206,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,0,0,0,NA,-3.0021177 33.0888394 1146.9 4.82,bd96dccf-dc6d-11ec-9416-9440c9ab47f0
1153207,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,0,0,0,NA,-3.0020811 33.0887909 1148.2 4.8,b608e519-dc6d-11ec-9416-9440c9ab47f0
1153208,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,0,0,1,Kijijini na kupeleka  mnadani,-3.0020102 33.0888349 1136.1 5.0,c14055c9-dc6d-11ec-9416-9440c9ab47f0
1153209,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,0,0,0,NA,-3.0020497 33.0888967 1157.2 4.96,c7467d3b-dc6d-11ec-9416-9440c9ab47f0
1153210,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,1,1,1,Kijijini n kupeleka mnadani,-3.0020033 33.0888683 1166.6 4.8,bf568c6a-dc6d-11ec-9416-9440c9ab47f0
1153211,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,0,0,0,NA,-3.0021298 33.0890165 1146.3 4.079,b83cb5a8-dc6d-11ec-9416-9440c9ab47f0
1153212,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,0,0,1,Mnadani na kupeleka nyumbani,-3.0021338 33.0889774 1141.3 4.866,c8692919-dc6d-11ec-9416-9440c9ab47f0
1153213,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,0,0,1,Mnadani na kuchinja mnadani hapo,-3.0020832 33.0890399 1139.4 4.0,b7b43709-dc6d-11ec-9416-9440c9ab47f0
1153214,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,1,1,1,NA,-3.0021247 33.0890221 1106.3 4.827,c5bdebb1-dc6d-11ec-9416-9440c9ab47f0
1153215,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,0,0,1,Mnadani.na kuchinja,-3.0021988 33.089073 1155.1 4.42,c1092696-dc6d-11ec-9416-9440c9ab47f0
1153216,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,0,0,0,NA,-3.0022562 33.0888795 1147.9 4.568,c0c33fb7-dc6d-11ec-9416-9440c9ab47f0
1153217,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,1,1,1,NA,-3.002231 33.0889925 1148.9 5.0,c2564c94-dc6d-11ec-9416-9440c9ab47f0
1153218,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,0,0,1,Nyumbani kupeleka mnadani,-3.002189 33.0888245 1141.9 4.344,c1524517-dc6d-11ec-9416-9440c9ab47f0
1153219,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,0,0,0,NA,-3.0022734 33.0887663 1148.5 4.85,b5eb24c4-dc6d-11ec-9416-9440c9ab47f0
1153220,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Dalali,0,0,1,Kununua   a kuuza,-3.002152 33.0887869 1139.46630859375 3.9,c878dc65-dc6d-11ec-9416-9440c9ab47f0
1153221,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,1,1,1,Kununua na kuuza,-3.0021422 33.0888531 1140.5174560546875 4.824,b5cb9172-dc6d-11ec-9416-9440c9ab47f0
1153222,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mfugaji,0,0,0,NA,-3.0021581 33.0888592 1145.7276611328125 4.63,bd8f7efe-dc6d-11ec-9416-9440c9ab47f0
1153223,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mfugaji,0,0,0,NA,-3.0021463 33.0889655 1142.0460205078125 4.406,bf4cf6f6-dc6d-11ec-9416-9440c9ab47f0
1153224,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mfugaji,0,0,0,NA,-3.0021976 33.0889229 1150.1153564453125 4.288,b93b7acf-dc6d-11ec-9416-9440c9ab47f0
1153225,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mfugaji,1,1,0,NA,-3.0022033 33.0889277 1137.0489501953125 3.9,c74c53e0-dc6d-11ec-9416-9440c9ab47f0
1153226,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Dalali,1,1,1,Kununua na kuuza,-3.00204 33.0888923 1137.3497314453125 4.922,c3937989-dc6d-11ec-9416-9440c9ab47f0
1153227,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mfugaji,1,1,1,Kununua na kunenepesha,-3.0020356 33.0888915 1138.0322265625 4.63,c59009d9-dc6d-11ec-9416-9440c9ab47f0
1153228,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mfugaji,0,0,0,NA,-3.0020488 33.08885 1131.3404541015625 3.9,bae701c4-dc6d-11ec-9416-9440c9ab47f0
1153229,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mfanyabiashara,1,1,1,Kununua na kuuza,-3.0021736 33.088673 1134.92431640625 3.9,c04a3e65-dc6d-11ec-9416-9440c9ab47f0
1153230,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mfugaji,0,0,1,Kununua na kuuza,-3.0021847 33.0886991 1128.56884765625 4.835,bcd2537d-dc6d-11ec-9416-9440c9ab47f0
1153231,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mfugaji,0,0,0,NA,-3.0021861 33.0886808 1131.370361328125 3.977,c1849408-dc6d-11ec-9416-9440c9ab47f0
1153232,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,0,0,0,NA,-3.0021388 33.0887175 1128.0440673828125 4.824,be598a4a-dc6d-11ec-9416-9440c9ab47f0
1153233,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mfugaji,1,1,0,NA,-3.002198 33.0887581 1134.5145263671875 4.873,c5ff92de-dc6d-11ec-9416-9440c9ab47f0
1153234,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Dalali,0,0,0,NA,-3.0021693 33.0887491 1133.1221923828125 4.269,c94db3af-dc6d-11ec-9416-9440c9ab47f0
1153245,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,0,0,0,NA,-3.0021217 33.0889438 1140.589 4.965,beebfe24-dc6d-11ec-9416-9440c9ab47f0
1153246,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,0,0,0,NA,-3.0021464 33.0888012 1139.582 0.805,c4352a2f-dc6d-11ec-9416-9440c9ab47f0
1153247,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,0,0,0,NA,-3.0021692 33.0888025 1127.916 3.9,c94284b4-dc6d-11ec-9416-9440c9ab47f0
1153248,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,"Muuzaji, mnunuzi",1,1,1,Minadani kijijini kupeleka mnadani Mjini kufanya biashara nyingine,-3.0021403 33.0888508 1151.752 3.9,c1f63d63-dc6d-11ec-9416-9440c9ab47f0
1153249,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,1,1,1,Minadani kijijini kupeleka mnadani Mjini kufanya biashara nyingine na kufuga Wanyama Wengine,-3.0021482 33.0888067 1137.822 3.9,b6ec5111-dc6d-11ec-9416-9440c9ab47f0
1153250,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,0,0,1,"Vijijini minadani kupeleka mnadani, Mjini kufuga Wanyama Wengine na kufanya maendeleo Yangu binafsi",-3.0021999 33.0888394 1142.773 3.9,be6d935d-dc6d-11ec-9416-9440c9ab47f0
1153251,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,1,2,0,NA,-3.0021883 33.0887792 1144.291 3.9,bf5b81b5-dc6d-11ec-9416-9440c9ab47f0
1153252,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,0,0,0,NA,-3.0021996 33.0888994 1141.97 4.912,c1c99541-dc6d-11ec-9416-9440c9ab47f0
1153253,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,1,1,0,NA,-3.002209 33.0889158 1140.136 3.9,bafcf075-dc6d-11ec-9416-9440c9ab47f0
1153254,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,0,0,0,NA,-3.0021976 33.0889095 1132.24 3.9,b9caddab-dc6d-11ec-9416-9440c9ab47f0
1153255,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,1,1,0,NA,-3.0021409 33.0888809 1139.734 3.9,c3de370f-dc6d-11ec-9416-9440c9ab47f0
1153256,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,1,1,0,NA,-3.0021522 33.0888584 1140.393 3.9,c172af59-dc6d-11ec-9416-9440c9ab47f0
1153257,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,1,2,0,NA,-3.0021404 33.0888381 1139.994 1.858,bac4b9ae-dc6d-11ec-9416-9440c9ab47f0
1153258,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,1,1,1,"Minadani, kupeleka mnadani Mjini, kufanya biashara nyingine",-3.0021253 33.0889212 1139.026 3.9,c5956ca7-dc6d-11ec-9416-9440c9ab47f0
1153259,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,0,0,0,NA,-3.0021597 33.0889462 1137.104 3.9,c50a4af5-dc6d-11ec-9416-9440c9ab47f0
1153260,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,0,0,0,NA,-3.0023138 33.0888906 1147.662 3.9,c8534780-dc6d-11ec-9416-9440c9ab47f0
1153261,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,0,0,0,NA,-3.0021784 33.0889572 1139.004 3.9,ba16ffbf-dc6d-11ec-9416-9440c9ab47f0
1153262,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,1,1,0,NA,-3.002148 33.0888359 1134.874 3.9,bbf57db2-dc6d-11ec-9416-9440c9ab47f0
1153263,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,0,0,0,NA,-3.0021561 33.0888567 1133.77 3.9,b7e9c5cc-dc6d-11ec-9416-9440c9ab47f0
1153264,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,0,0,0,NA,-3.0021727 33.088946 1137.337 4.962,b7202501-dc6d-11ec-9416-9440c9ab47f0
1153265,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,0,0,0,NA,-3.0020455 33.0889471 1151.723 3.9,c766b9a6-dc6d-11ec-9416-9440c9ab47f0
1153266,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Muuzaji,0,0,0,NA,-3.0020289 33.0888713 1134.194 3.9,bf93fa60-dc6d-11ec-9416-9440c9ab47f0
1153267,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,mwanza,misungwi,masasi,manawa,misasi,1,Mnunuzi,1,2,1,"Kijijini, minadani, kupeleka mnadani Mjini kufanya maendeleo Yangu binafsi, kufanya biashara nyingine",-3.0025669 33.0890753 1122.172 3.9,b9e6bd5b-dc6d-11ec-9416-9440c9ab47f0
1153289,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mnunuzi na muuzaji,1,4,1,Ananunua mifugo katika mnada mdogo na ya wakali na kisha kupeleka mnada wa upili,-9.0057356 36.0477214 278.05080350512844 3.9,c115188b-dc6d-11ec-9416-9440c9ab47f0
1153290,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mfanyabiashara,1,2,0,NA,-9.0057918 36.0475433 273.2919106341826 4.995,c7b95975-dc6d-11ec-9416-9440c9ab47f0
1153291,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Dalali,1,3,0,NA,-9.0057608 36.047815 291.10572415386133 4.63,c59a57ad-dc6d-11ec-9416-9440c9ab47f0
1153292,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mfanyabiashara,1,3,0,NA,-9.0055936 36.047753 267.3156431055163 3.9,c0d8c171-dc6d-11ec-9416-9440c9ab47f0
1153293,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mnunuzi,1,2,0,NA,-9.0056097 36.047715 267.54841925867817 4.922,bf45e92c-dc6d-11ec-9416-9440c9ab47f0
1153294,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mnunuzi,1,2,0,NA,-9.0055999 36.0477137 264.83552016029154 4.922,bde3d6a4-dc6d-11ec-9416-9440c9ab47f0
1153295,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mfanty,0,0,0,NA,-9.0068056 36.0473067 275.55733140427606 3.9,b915801e-dc6d-11ec-9416-9440c9ab47f0
1153296,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Dalali,1,3,0,NA,-9.0058335 36.047784 266.6568191240228 4.094,c7de2641-dc6d-11ec-9416-9440c9ab47f0
1153297,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mfanyabiashara,1,4,1,Ununua law wafugaji na mnada mdogo na kisha kuuza katika mnada mkubwa,-9.0060662 36.0478065 263.48118995398545 4.858,b8b31da2-dc6d-11ec-9416-9440c9ab47f0
1153320,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Dalali,1,4,1,"Ananunua mbuzi mnadani nabaadhi yao huwauza mnadani, wengine anachinja na wengine anapeleka nyumbani, pia wengine huwapeleka minada mingine siku za minada husika zikifika.",-9.0057896 36.0477369 264.9780398960375 4.966,ba237c45-dc6d-11ec-9416-9440c9ab47f0
1153321,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mnunuzi na muuzaji,1,3,1,"Anawanunua minadani na kuwapeleka nyumbani, kwaajili ya kufuga na kuchinja. Siku za minada husika huleta baadhi ya wanyama hai minadani",-9.0057799 36.0476582 247.16833884228666 4.85,bd0eda4a-dc6d-11ec-9416-9440c9ab47f0
1153322,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mnunuzi na muuzaji,1,2,1,Mnadani _ nyumbani_ Mnadani,-9.0056023 36.0477148 267.6084336878492 4.14,c2e20f4d-dc6d-11ec-9416-9440c9ab47f0
1153323,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Dalali,1,2,1,Mnadani_ Nyumbani_ Mnadani,-9.0055977 36.0477188 266.8082822037673 3.9,c1b527ce-dc6d-11ec-9416-9440c9ab47f0
1153324,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mnunuzi na muuzaji,1,2,1,Mnadani _ nyumbani- mnadani,-9.00556 36.0477083 260.27152649463227 4.3,c09dd308-dc6d-11ec-9416-9440c9ab47f0
1153325,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mnunuzi,0,0,0,NA,-9.0054873 36.0478424 265.2864252118733 3.9,c76992bb-dc6d-11ec-9416-9440c9ab47f0
1153326,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mnunuzi,1,1,0,NA,-9.005665 36.0479083 249.17469109582535 3.9,b893653b-dc6d-11ec-9416-9440c9ab47f0
1153327,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Muuzaji,1,2,0,NA,-9.005906 36.0478825 253.06948653402137 3.9,c0dee446-dc6d-11ec-9416-9440c9ab47f0
1153328,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Muuzaji,1,1,0,NA,-9.0059499 36.0477683 253.87700791684372 4.8,c81d07e2-dc6d-11ec-9416-9440c9ab47f0
1153349,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,katavi,mlele,inyonga,kinyonga,inyonga,1,Mfanyabiashara wa mifugo,1,1,1,Ananunua na kuuza mnadani na minada ya jirani,-6.7250075 32.0735855 1155.1610929044882 4.987,b9c534e3-dc6d-11ec-9416-9440c9ab47f0
1153350,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,katavi,mlele,inyonga,kinyonga,inyonga,1,Mfugaji,0,0,0,NA,-6.7249706 32.0734928 1154.6396339103758 4.666,c1d9a947-dc6d-11ec-9416-9440c9ab47f0
1153351,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,katavi,mlele,inyonga,kinyonga,inyonga,1,Mfugaji,1,1,0,NA,-6.7249745 32.0734769 1153.750654876705 4.914,c618bff0-dc6d-11ec-9416-9440c9ab47f0
1153352,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,katavi,mlele,inyonga,kinyonga,inyonga,1,Mfugaji,0,0,0,NA,-6.7250142 32.0733919 1152.5918673053973 4.688,bc36395b-dc6d-11ec-9416-9440c9ab47f0
1153353,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,katavi,mlele,inyonga,kinyonga,inyonga,1,Mfanyabiashara,0,0,1,Anawakusanya na kuwauza,-6.7248497 32.0733067 1160.6167386254772 4.778,b63e2f93-dc6d-11ec-9416-9440c9ab47f0
1153354,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,katavi,mlele,inyonga,kinyonga,inyonga,1,Galagaja,1,1,1,Anawakusanya na kuwauza kwa kuangalia faida,-6.7248262 32.0731903 1162.5449905351363 4.479,b86c9731-dc6d-11ec-9416-9440c9ab47f0
1153355,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,katavi,mlele,inyonga,kinyonga,inyonga,1,Mfanyabiashara za mifugo,0,0,1,Ananunua na kuuza,-6.7248387 32.0730967 1158.6258355959887 4.571,b6bc1b0b-dc6d-11ec-9416-9440c9ab47f0
1153356,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,katavi,mlele,inyonga,kinyonga,inyonga,1,Mfanyabiashara,0,0,1,Ananunua kutoka kwa wafugaji majumbani na minadani na kuuza,-6.7248871 32.0730918 1157.2407488823835 4.691,bb67490e-dc6d-11ec-9416-9440c9ab47f0
1153357,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,katavi,mlele,inyonga,kinyonga,inyonga,1,Mfanyabiashara wa mifugo,1,2,1,Anawanunua mbuzi na kondoo kwenye minada mbalimbali na kuiuza kulingana na bei na faida,-6.7251334 32.0733246 1157.2542271031043 4.666,b804d140-dc6d-11ec-9416-9440c9ab47f0
1153358,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,katavi,mlele,inyonga,kinyonga,inyonga,1,Mfugaji,0,0,0,NA,-6.7251161 32.0733033 1155.7047094865227 4.666,bd1d8d32-dc6d-11ec-9416-9440c9ab47f0
1153359,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,katavi,mlele,inyonga,kinyonga,inyonga,1,Mfugaji,0,0,0,NA,-6.724678 32.0731812 1154.969259977256 4.934,b58f70fb-dc6d-11ec-9416-9440c9ab47f0
1153360,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,katavi,mlele,inyonga,kinyonga,inyonga,1,Mfugaji,0,0,0,NA,-6.7245329 32.0730801 1152.5327900707116 5.0,c8dbacb1-dc6d-11ec-9416-9440c9ab47f0
1153377,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mfanyabiashara,1,2,1,Anatoka na mifugo Tanga analeta mnadani kuuza siku nyingine anawahi kununua na baadae anauza mnadani hapo hapo,-9.0057414 36.0477533 284.3900954457312 4.288,b9dd4e00-dc6d-11ec-9416-9440c9ab47f0
1153378,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Muuzaji,0,0,0,NA,-9.0056792 36.0476268 279.1256029642194 4.288,b86133b3-dc6d-11ec-9416-9440c9ab47f0
1153379,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mfanyabiashara,1,2,1,Anawahi mnadani ananunua kwa bei ya chini na baadae anauza kwa bei ya juu,-9.0057119 36.0477038 278.3226772512622 3.752,c25ea33d-dc6d-11ec-9416-9440c9ab47f0
1153380,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mfanyabiashara,1,3,1,Anawahi kununua na kuuza kwa bei ya juu,-9.0056229 36.0477437 271.228575938873 6.276,bbcb4676-dc6d-11ec-9416-9440c9ab47f0
1153381,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Muuzaji,1,1,1,Anatoka kijijini na kuja na mifugo kwaajili ya kuuza,-9.005602 36.0477444 273.1044976597819 4.853,c30c1489-dc6d-11ec-9416-9440c9ab47f0
1153382,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mfanyabiashara,1,2,0,NA,-9.0055886 36.0477711 272.27103114704954 3.9,c1f06f2b-dc6d-11ec-9416-9440c9ab47f0
1153383,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mnunuzi,1,2,1,Anatoka na mifugo nyumbani kwake na kuja kuuza mnadani,-9.0055941 36.0477475 268.32150812300546 5.127,b9a72510-dc6d-11ec-9416-9440c9ab47f0
1153384,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Muuzaji wa mbuzi na kondoo,0,0,0,NA,-9.0055862 36.0477727 279.07004434348426 4.744,bb9aed53-dc6d-11ec-9416-9440c9ab47f0
1153385,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Muuzaji,1,2,1,Hutoa mifugo kijijini kwake na kuleta kuuza mnadani hapa mara kwa mara,-9.0055784 36.0477091 272.87716273953936 4.288,b7258251-dc6d-11ec-9416-9440c9ab47f0
1153386,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Muuzaji,1,1,1,Hutafuta mifugo kijijini kwake na kila tarehe ya mnada inapowadia huleta kuuza ili apate faida na huduma za familia,-9.0055918 36.0477182 262.17538562024316 3.9,c24204f4-dc6d-11ec-9416-9440c9ab47f0
1153387,2022-05-24,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Kuuza na kununua mifugo,1,2,1,Ananunua mifugo kwa wafugaji na kuuza minadani,-9.0058083 36.0475767 292.0 3.9,ba8bacd8-dc6d-11ec-9416-9440c9ab47f0
1153388,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mchinjaji,1,2,1,Kukagua afya ya mifugo kabla ya kununua,-9.0058167 36.0476117 293.0 3.9,bd6949b1-dc6d-11ec-9416-9440c9ab47f0
1153389,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mnunuzi,1,3,1,NA,-9.0050529 36.0476889 306.0 4.65,bfb0f666-dc6d-11ec-9416-9440c9ab47f0
1153390,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Muuzaji,1,2,0,NA,-9.0052683 36.0479083 295.5 3.9,c77d0ad1-dc6d-11ec-9416-9440c9ab47f0
1153391,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Mnunuzi,1,1,0,NA,-9.0055917 36.0475317 289.2 3.9,bb00f496-dc6d-11ec-9416-9440c9ab47f0
1153392,2022-05-25,2022-05-25,2022-05-25,2022-05-25,6,morogoro,ulanga,biro,tanga,tanga,1,Muuzaji,1,1,1,NA,-9.00564 36.04748 289.5 3.9,b7c84c7b-dc6d-11ec-9416-9440c9ab47f0
