"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","1. What are the activities that you are doing in this market today? (see mrktc_lkpmrkt_actvty)","Unique Row Identifier (UUID)"
"1147524","1","1","3","3845298c-dc0e-11ec-9416-9440c9ab47f0"
"1147525","1","1","3","36b07457-dc0e-11ec-9416-9440c9ab47f0"
"1147526","1","1","1","45675835-dc0e-11ec-9416-9440c9ab47f0"
"1147527","1","1","2","406cf77c-dc0e-11ec-9416-9440c9ab47f0"
"1147528","1","1","1","3e9a53d2-dc0e-11ec-9416-9440c9ab47f0"
"1147529","1","1","2","429aca72-dc0e-11ec-9416-9440c9ab47f0"
"1147530","1","1","3","3f15b51f-dc0e-11ec-9416-9440c9ab47f0"
"1147531","1","1","3","3bba6ddd-dc0e-11ec-9416-9440c9ab47f0"
"1147532","1","1","3","35f99105-dc0e-11ec-9416-9440c9ab47f0"
"1147533","1","1","3","4554c87a-dc0e-11ec-9416-9440c9ab47f0"
"1147534","1","1","1","40fe9cad-dc0e-11ec-9416-9440c9ab47f0"
"1147535","1","1","2","3a7f61aa-dc0e-11ec-9416-9440c9ab47f0"
"1147536","1","1","1","4840841f-dc0e-11ec-9416-9440c9ab47f0"
"1147536","1","1","2","48409426-dc0e-11ec-9416-9440c9ab47f0"
"1147537","1","1","3","44515427-dc0e-11ec-9416-9440c9ab47f0"
"1148061","1","1","3","39bef49e-dc0e-11ec-9416-9440c9ab47f0"
"1148062","1","1","3","47810990-dc0e-11ec-9416-9440c9ab47f0"
"1148063","1","1","3","41a8338e-dc0e-11ec-9416-9440c9ab47f0"
"1148064","1","1","3","36ece9dc-dc0e-11ec-9416-9440c9ab47f0"
"1148065","1","1","3","3e584100-dc0e-11ec-9416-9440c9ab47f0"
"1148066","1","1","3","40a0f099-dc0e-11ec-9416-9440c9ab47f0"
"1148067","1","1","4","393f774b-dc0e-11ec-9416-9440c9ab47f0"
"1148068","1","1","4","43447db3-dc0e-11ec-9416-9440c9ab47f0"
"1148069","1","1","1","39e2474a-dc0e-11ec-9416-9440c9ab47f0"
"1148070","1","1","2","3ae6c7aa-dc0e-11ec-9416-9440c9ab47f0"
"1148071","1","1","1","3d60f284-dc0e-11ec-9416-9440c9ab47f0"
"1148072","1","1","4","3b7b77ac-dc0e-11ec-9416-9440c9ab47f0"
"1148073","1","1","3","365cb6b1-dc0e-11ec-9416-9440c9ab47f0"
"1148074","1","1","3","42741931-dc0e-11ec-9416-9440c9ab47f0"
"1148075","1","1","2","3c7b62b6-dc0e-11ec-9416-9440c9ab47f0"
"1148076","1","1","1","3c8c4f14-dc0e-11ec-9416-9440c9ab47f0"
"1148076","1","1","2","3c8c3eeb-dc0e-11ec-9416-9440c9ab47f0"
"1148076","1","1","3","3c8c5db9-dc0e-11ec-9416-9440c9ab47f0"
"1148077","1","1","2","4002d60d-dc0e-11ec-9416-9440c9ab47f0"
"1148078","1","1","4","3a67d81d-dc0e-11ec-9416-9440c9ab47f0"
"1148079","1","1","4","3df8384e-dc0e-11ec-9416-9440c9ab47f0"
"1148080","1","1","4","3becf4fb-dc0e-11ec-9416-9440c9ab47f0"
"1148081","1","1","1","42f15d58-dc0e-11ec-9416-9440c9ab47f0"
"1148082","1","1","3","401568b6-dc0e-11ec-9416-9440c9ab47f0"
"1148083","1","1","4","3721fa25-dc0e-11ec-9416-9440c9ab47f0"
"1148089","1","1","2","4364cca4-dc0e-11ec-9416-9440c9ab47f0"
"1148090","1","1","1","46fb5df6-dc0e-11ec-9416-9440c9ab47f0"
"1148092","1","1","1","41a5141f-dc0e-11ec-9416-9440c9ab47f0"
"1148093","1","1","1","45dba913-dc0e-11ec-9416-9440c9ab47f0"
"1148094","1","1","3","47ad8ca8-dc0e-11ec-9416-9440c9ab47f0"
"1148095","1","1","3","44de71e1-dc0e-11ec-9416-9440c9ab47f0"
"1148097","1","1","2","40e6f1fd-dc0e-11ec-9416-9440c9ab47f0"
"1148098","1","1","1","3e099567-dc0e-11ec-9416-9440c9ab47f0"
"1148099","1","1","1","45ff8744-dc0e-11ec-9416-9440c9ab47f0"
"1148100","1","1","1","36cb5924-dc0e-11ec-9416-9440c9ab47f0"
"1148102","1","1","1","3ede5dcd-dc0e-11ec-9416-9440c9ab47f0"
"1148559","1","1","1","27503e6d-dc16-11ec-9416-9440c9ab47f0"
"1148560","1","1","4","29218a25-dc16-11ec-9416-9440c9ab47f0"
"1148561","1","1","4","474e5d93-dc0e-11ec-9416-9440c9ab47f0"
"1148562","1","1","1","3b774a81-dc0e-11ec-9416-9440c9ab47f0"
"1148563","1","1","3","4475cc5c-dc0e-11ec-9416-9440c9ab47f0"
"1148564","1","1","1","3f644175-dc0e-11ec-9416-9440c9ab47f0"
"1148565","1","1","1","3f117ede-dc0e-11ec-9416-9440c9ab47f0"
"1148566","1","1","1","3c67115e-dc0e-11ec-9416-9440c9ab47f0"
"1148567","1","1","1","3d15e1db-dc0e-11ec-9416-9440c9ab47f0"
"1148568","1","1","1","4393792d-dc0e-11ec-9416-9440c9ab47f0"
"1148569","1","1","1","3711de5a-dc0e-11ec-9416-9440c9ab47f0"
"1148570","1","1","1","3f022fc2-dc0e-11ec-9416-9440c9ab47f0"
"1148571","1","1","4","36276d19-dc0e-11ec-9416-9440c9ab47f0"
"1148572","1","1","-66","3997ce2c-dc0e-11ec-9416-9440c9ab47f0"
"1148573","1","1","3","3fec1dfa-dc0e-11ec-9416-9440c9ab47f0"
"1148574","1","1","3","3b1cfd28-dc0e-11ec-9416-9440c9ab47f0"
"1148575","1","1","3","4204c46a-dc0e-11ec-9416-9440c9ab47f0"
"1148615","1","1","1","266b578b-dc16-11ec-9416-9440c9ab47f0"
"1148616","1","1","3","268190e7-dc16-11ec-9416-9440c9ab47f0"
"1148617","1","1","1","22f3479f-dc16-11ec-9416-9440c9ab47f0"
"1148618","1","1","1","2678a3f5-dc16-11ec-9416-9440c9ab47f0"
"1148619","1","1","-66","2f94acd1-dc16-11ec-9416-9440c9ab47f0"
"1148620","1","1","1","25144d0e-dc16-11ec-9416-9440c9ab47f0"
"1148621","1","1","1","2e55c576-dc16-11ec-9416-9440c9ab47f0"
"1148621","1","1","3","2e55d4f8-dc16-11ec-9416-9440c9ab47f0"
"1148622","1","1","1","226e3855-dc16-11ec-9416-9440c9ab47f0"
"1148623","1","1","1","288211ec-dc16-11ec-9416-9440c9ab47f0"
"1148623","1","1","3","28822c11-dc16-11ec-9416-9440c9ab47f0"
"1148624","1","1","1","24a86ef9-dc16-11ec-9416-9440c9ab47f0"
"1148625","1","1","1","2826a4e0-dc16-11ec-9416-9440c9ab47f0"
"1148626","1","1","1","2446d8a1-dc16-11ec-9416-9440c9ab47f0"
"1148626","1","1","3","2446e7cd-dc16-11ec-9416-9440c9ab47f0"
"1148737","1","1","1","477634ca-dc0e-11ec-9416-9440c9ab47f0"
"1148738","1","1","3","3ac437eb-dc0e-11ec-9416-9440c9ab47f0"
"1148739","1","1","3","47438d9b-dc0e-11ec-9416-9440c9ab47f0"
"1148740","1","1","4","41b68565-dc0e-11ec-9416-9440c9ab47f0"
"1148741","1","1","1","37d5a08f-dc0e-11ec-9416-9440c9ab47f0"
"1148742","1","1","1","3ce6cfae-dc0e-11ec-9416-9440c9ab47f0"
"1148743","1","1","2","42cb8e10-dc0e-11ec-9416-9440c9ab47f0"
"1148744","1","1","1","3ebd24fe-dc0e-11ec-9416-9440c9ab47f0"
"1148745","1","1","4","3eeda674-dc0e-11ec-9416-9440c9ab47f0"
"1148746","1","1","3","42ad5330-dc0e-11ec-9416-9440c9ab47f0"
"1148747","1","1","1","47636004-dc0e-11ec-9416-9440c9ab47f0"
"1148748","1","1","1","3f93010f-dc0e-11ec-9416-9440c9ab47f0"
"1148749","1","1","2","38226b85-dc0e-11ec-9416-9440c9ab47f0"
"1148750","1","1","1","381d4766-dc0e-11ec-9416-9440c9ab47f0"
"1148751","1","1","3","3f31bb63-dc0e-11ec-9416-9440c9ab47f0"
"1148811","1","1","4","3d9aee69-dc0e-11ec-9416-9440c9ab47f0"
"1148812","1","1","3","398f6079-dc0e-11ec-9416-9440c9ab47f0"
"1148813","1","1","4","3fb65f98-dc0e-11ec-9416-9440c9ab47f0"
"1148814","1","1","3","43b3f9b6-dc0e-11ec-9416-9440c9ab47f0"
"1148815","1","1","1","426ab8cc-dc0e-11ec-9416-9440c9ab47f0"
"1148816","1","1","4","3f0dfd48-dc0e-11ec-9416-9440c9ab47f0"
"1148817","1","1","3","3e926f94-dc0e-11ec-9416-9440c9ab47f0"
"1148818","1","1","3","3cd7d4ce-dc0e-11ec-9416-9440c9ab47f0"
"1148819","1","1","4","460f205d-dc0e-11ec-9416-9440c9ab47f0"
"1148820","1","1","3","3a78c9c4-dc0e-11ec-9416-9440c9ab47f0"
"1148821","1","1","4","39f1f01c-dc0e-11ec-9416-9440c9ab47f0"
"1148822","1","1","4","38a942ec-dc0e-11ec-9416-9440c9ab47f0"
"1148823","1","1","4","3c7f0794-dc0e-11ec-9416-9440c9ab47f0"
"1148824","1","1","4","39f81002-dc0e-11ec-9416-9440c9ab47f0"
"1148825","1","1","1","4418f1c0-dc0e-11ec-9416-9440c9ab47f0"
"1148826","1","1","1","42858e54-dc0e-11ec-9416-9440c9ab47f0"
"1148827","1","1","1","3d41cbbc-dc0e-11ec-9416-9440c9ab47f0"
"1148828","1","1","3","3d3b696e-dc0e-11ec-9416-9440c9ab47f0"
"1148829","1","1","1","37e04bb2-dc0e-11ec-9416-9440c9ab47f0"
"1148830","1","1","4","3bfcb27b-dc0e-11ec-9416-9440c9ab47f0"
"1148831","1","1","3","3deb613a-dc0e-11ec-9416-9440c9ab47f0"
"1148832","1","1","4","43e27038-dc0e-11ec-9416-9440c9ab47f0"
"1148833","1","1","4","3f9ca289-dc0e-11ec-9416-9440c9ab47f0"
"1148834","1","1","4","3e7fe2b1-dc0e-11ec-9416-9440c9ab47f0"
"1148835","1","1","1","3dd50c0b-dc0e-11ec-9416-9440c9ab47f0"
"1148836","1","1","1","45b15575-dc0e-11ec-9416-9440c9ab47f0"
"1148837","1","1","3","3f5b4f9c-dc0e-11ec-9416-9440c9ab47f0"
"1148838","1","1","3","44e6397c-dc0e-11ec-9416-9440c9ab47f0"
"1148839","1","1","1","4465c3e8-dc0e-11ec-9416-9440c9ab47f0"
"1148840","1","1","3","39cf474b-dc0e-11ec-9416-9440c9ab47f0"
"1148841","1","1","3","3cf4602e-dc0e-11ec-9416-9440c9ab47f0"
"1148842","1","1","2","3ff875a6-dc0e-11ec-9416-9440c9ab47f0"
"1148843","1","1","-66","419179b6-dc0e-11ec-9416-9440c9ab47f0"
"1148844","1","1","-66","3977a39c-dc0e-11ec-9416-9440c9ab47f0"
"1148845","1","1","1","40c6ad83-dc0e-11ec-9416-9440c9ab47f0"
"1148846","1","1","2","3d07057b-dc0e-11ec-9416-9440c9ab47f0"
"1148847","1","1","-66","42273fa9-dc0e-11ec-9416-9440c9ab47f0"
"1148848","1","1","1","3b98f32e-dc0e-11ec-9416-9440c9ab47f0"
"1148849","1","1","1","381830e9-dc0e-11ec-9416-9440c9ab47f0"
"1148850","1","1","-66","40ecbec8-dc0e-11ec-9416-9440c9ab47f0"
"1148851","1","1","1","4368506e-dc0e-11ec-9416-9440c9ab47f0"
"1148851","1","1","3","436841d0-dc0e-11ec-9416-9440c9ab47f0"
"1148852","1","1","4","4326d97b-dc0e-11ec-9416-9440c9ab47f0"
"1148853","1","1","1","44bfb3a2-dc0e-11ec-9416-9440c9ab47f0"
"1148854","1","1","3","3e36b571-dc0e-11ec-9416-9440c9ab47f0"
"1148855","1","1","4","3ccc6c40-dc0e-11ec-9416-9440c9ab47f0"
"1148856","1","1","3","3f45eb0c-dc0e-11ec-9416-9440c9ab47f0"
"1148857","1","1","4","3dcd12d2-dc0e-11ec-9416-9440c9ab47f0"
"1148858","1","1","3","44985ecb-dc0e-11ec-9416-9440c9ab47f0"
"1148859","1","1","3","3fd09379-dc0e-11ec-9416-9440c9ab47f0"
"1148860","1","1","1","374a7c51-dc0e-11ec-9416-9440c9ab47f0"
"1148861","1","1","1","412c02b5-dc0e-11ec-9416-9440c9ab47f0"
"1148861","1","1","2","412be2ff-dc0e-11ec-9416-9440c9ab47f0"
"1148861","1","1","3","412bf582-dc0e-11ec-9416-9440c9ab47f0"
"1148862","1","1","3","38c44c72-dc0e-11ec-9416-9440c9ab47f0"
"1148863","1","1","3","36c17fff-dc0e-11ec-9416-9440c9ab47f0"
"1148864","1","1","2","3d4b01fc-dc0e-11ec-9416-9440c9ab47f0"
"1148864","1","1","3","3d4b1579-dc0e-11ec-9416-9440c9ab47f0"
"1148865","1","1","1","4513fda8-dc0e-11ec-9416-9440c9ab47f0"
"1148865","1","1","2","45140e95-dc0e-11ec-9416-9440c9ab47f0"
"1148866","1","1","4","3f57ab6e-dc0e-11ec-9416-9440c9ab47f0"
"1148867","1","1","2","46d196ad-dc0e-11ec-9416-9440c9ab47f0"
"1148868","1","1","1","3bf6da6a-dc0e-11ec-9416-9440c9ab47f0"
"1148869","1","1","2","37b37347-dc0e-11ec-9416-9440c9ab47f0"
"1148870","1","1","2","37a11d9d-dc0e-11ec-9416-9440c9ab47f0"
"1148871","1","1","2","407da2b4-dc0e-11ec-9416-9440c9ab47f0"
"1148873","1","1","2","3dfe7fef-dc0e-11ec-9416-9440c9ab47f0"
"1148874","1","1","1","3c77c776-dc0e-11ec-9416-9440c9ab47f0"
"1148876","1","1","3","3c0f5c6e-dc0e-11ec-9416-9440c9ab47f0"
"1148877","1","1","1","37be0e80-dc0e-11ec-9416-9440c9ab47f0"
"1148878","1","1","1","44d8f498-dc0e-11ec-9416-9440c9ab47f0"
"1148879","1","1","1","41999329-dc0e-11ec-9416-9440c9ab47f0"
"1148880","1","1","1","3e193e6c-dc0e-11ec-9416-9440c9ab47f0"
"1148881","1","1","3","3e3fd4fe-dc0e-11ec-9416-9440c9ab47f0"
"1148882","1","1","1","42fdc90c-dc0e-11ec-9416-9440c9ab47f0"
"1148883","1","1","3","40d178a0-dc0e-11ec-9416-9440c9ab47f0"
"1148884","1","1","1","40662fed-dc0e-11ec-9416-9440c9ab47f0"
"1148885","1","1","1","47f8c734-dc0e-11ec-9416-9440c9ab47f0"
"1148886","1","1","1","47265915-dc0e-11ec-9416-9440c9ab47f0"
"1148887","1","1","1","3786d9e6-dc0e-11ec-9416-9440c9ab47f0"
"1148888","1","1","3","40f893fe-dc0e-11ec-9416-9440c9ab47f0"
"1148889","1","1","3","367dd970-dc0e-11ec-9416-9440c9ab47f0"
"1148890","1","1","3","462455de-dc0e-11ec-9416-9440c9ab47f0"
"1148891","1","1","3","44abcd5b-dc0e-11ec-9416-9440c9ab47f0"
"1148892","1","1","1","46076e6d-dc0e-11ec-9416-9440c9ab47f0"
"1148893","1","1","3","3757e4b3-dc0e-11ec-9416-9440c9ab47f0"
"1148894","1","1","1","418c82d9-dc0e-11ec-9416-9440c9ab47f0"
"1148895","1","1","3","41d2dfe0-dc0e-11ec-9416-9440c9ab47f0"
"1148896","1","1","3","36b4590a-dc0e-11ec-9416-9440c9ab47f0"
"1150165","1","1","4","9956fd26-dc14-11ec-9416-9440c9ab47f0"
"1150166","1","1","4","a0c74c5a-dc14-11ec-9416-9440c9ab47f0"
"1150167","1","1","4","947518a6-dc14-11ec-9416-9440c9ab47f0"
"1150168","1","1","4","9c1f1642-dc14-11ec-9416-9440c9ab47f0"
"1150169","1","1","3","9fb2dd2c-dc14-11ec-9416-9440c9ab47f0"
"1150170","1","1","3","94a2e0d3-dc14-11ec-9416-9440c9ab47f0"
"1150171","1","1","4","a14a8d4e-dc14-11ec-9416-9440c9ab47f0"
"1150172","1","1","3","9c89136a-dc14-11ec-9416-9440c9ab47f0"
"1150173","1","1","2","9fec8992-dc14-11ec-9416-9440c9ab47f0"
"1150173","1","1","3","9fec989c-dc14-11ec-9416-9440c9ab47f0"
"1150174","1","1","3","953426ec-dc14-11ec-9416-9440c9ab47f0"
"1150175","1","1","3","95b21ef9-dc14-11ec-9416-9440c9ab47f0"
"1150176","1","1","3","94a9e017-dc14-11ec-9416-9440c9ab47f0"
"1150177","1","1","3","9b9fc4d6-dc14-11ec-9416-9440c9ab47f0"
"1150178","1","1","3","94f740b9-dc14-11ec-9416-9440c9ab47f0"
"1150179","1","1","3","926adef1-dc14-11ec-9416-9440c9ab47f0"
"1150180","1","1","3","94d2d0b5-dc14-11ec-9416-9440c9ab47f0"
"1150181","1","1","4","9eccd7c7-dc14-11ec-9416-9440c9ab47f0"
"1150182","1","1","3","9f6fd25f-dc14-11ec-9416-9440c9ab47f0"
"1150183","1","1","3","9d5e6e65-dc14-11ec-9416-9440c9ab47f0"
"1150184","1","1","3","9a54101a-dc14-11ec-9416-9440c9ab47f0"
"1150185","1","1","1","949eaf38-dc14-11ec-9416-9440c9ab47f0"
"1150186","1","1","2","98502091-dc14-11ec-9416-9440c9ab47f0"
"1150186","1","1","3","985034bb-dc14-11ec-9416-9440c9ab47f0"
"1150187","1","1","1","94b2beb7-dc14-11ec-9416-9440c9ab47f0"
"1150188","1","1","1","a09cf822-dc14-11ec-9416-9440c9ab47f0"
"1150188","1","1","3","a09d0a91-dc14-11ec-9416-9440c9ab47f0"
"1150189","1","1","1","9c134d93-dc14-11ec-9416-9440c9ab47f0"
"1150190","1","1","3","934e60a0-dc14-11ec-9416-9440c9ab47f0"
"1150191","1","1","2","9141ad3d-dc14-11ec-9416-9440c9ab47f0"
"1150192","1","1","2","9ff7981f-dc14-11ec-9416-9440c9ab47f0"
"1150193","1","1","2","9c25ab97-dc14-11ec-9416-9440c9ab47f0"
"1150193","1","1","3","9c2598a8-dc14-11ec-9416-9440c9ab47f0"
"1150194","1","1","2","9707901f-dc14-11ec-9416-9440c9ab47f0"
"1150195","1","1","1","98a0d3d0-dc14-11ec-9416-9440c9ab47f0"
"1150196","1","1","4","a1384525-dc14-11ec-9416-9440c9ab47f0"
"1150197","1","1","2","9e55780e-dc14-11ec-9416-9440c9ab47f0"
"1150197","1","1","3","9e555f24-dc14-11ec-9416-9440c9ab47f0"
"1150198","1","1","1","94c0f36e-dc14-11ec-9416-9440c9ab47f0"
"1150199","1","1","1","a10eab89-dc14-11ec-9416-9440c9ab47f0"
"1150200","1","1","3","955db278-dc14-11ec-9416-9440c9ab47f0"
"1150201","1","1","1","9c69d9bf-dc14-11ec-9416-9440c9ab47f0"
"1150202","1","1","2","9a8ace62-dc14-11ec-9416-9440c9ab47f0"
"1150203","1","1","2","957c1fc4-dc14-11ec-9416-9440c9ab47f0"
"1150204","1","1","3","9fbaf0a5-dc14-11ec-9416-9440c9ab47f0"
"1150205","1","1","4","9f6cbfbd-dc14-11ec-9416-9440c9ab47f0"
"1150206","1","1","4","94c489e0-dc14-11ec-9416-9440c9ab47f0"
"1150207","1","1","2","916368a9-dc14-11ec-9416-9440c9ab47f0"
"1150208","1","1","4","9965c227-dc14-11ec-9416-9440c9ab47f0"
"1150209","1","1","4","a04dbeb0-dc14-11ec-9416-9440c9ab47f0"
"1150210","1","1","3","9b283eb9-dc14-11ec-9416-9440c9ab47f0"
"1150211","1","1","1","923f547c-dc14-11ec-9416-9440c9ab47f0"
"1150212","1","1","-66","9b073c9b-dc14-11ec-9416-9440c9ab47f0"
"1150213","1","1","2","96c3e043-dc14-11ec-9416-9440c9ab47f0"
"1150214","1","1","1","9b758280-dc14-11ec-9416-9440c9ab47f0"
"1150215","1","1","1","917029be-dc14-11ec-9416-9440c9ab47f0"
"1150215","1","1","2","91703af9-dc14-11ec-9416-9440c9ab47f0"
"1150218","1","1","1","92436708-dc14-11ec-9416-9440c9ab47f0"
"1150219","1","1","1","9262042c-dc14-11ec-9416-9440c9ab47f0"
"1150220","1","1","1","90f4f299-dc14-11ec-9416-9440c9ab47f0"
"1150221","1","1","1","94fb6485-dc14-11ec-9416-9440c9ab47f0"
"1150222","1","1","1","9f674aaf-dc14-11ec-9416-9440c9ab47f0"
"1150223","1","1","1","9d6f7300-dc14-11ec-9416-9440c9ab47f0"
"1150224","1","1","4","9d0d50c8-dc14-11ec-9416-9440c9ab47f0"
"1150225","1","1","4","93d89e09-dc14-11ec-9416-9440c9ab47f0"
"1150226","1","1","1","9ace5ab1-dc14-11ec-9416-9440c9ab47f0"
"1150227","1","1","1","93b9e76f-dc14-11ec-9416-9440c9ab47f0"
"1150228","1","1","3","93eee0eb-dc14-11ec-9416-9440c9ab47f0"
"1150229","1","1","3","98175145-dc14-11ec-9416-9440c9ab47f0"
"1150230","1","1","4","9da7dad2-dc14-11ec-9416-9440c9ab47f0"
"1150231","1","1","1","9d7fc287-dc14-11ec-9416-9440c9ab47f0"
"1150232","1","1","1","98c61daf-dc14-11ec-9416-9440c9ab47f0"
"1150233","1","1","3","9659e0f4-dc14-11ec-9416-9440c9ab47f0"
"1150234","1","1","1","99cd65ca-dc14-11ec-9416-9440c9ab47f0"
"1150235","1","1","3","927dfcb5-dc14-11ec-9416-9440c9ab47f0"
"1150495","1","1","1","67b1e54b-dc08-11ec-9416-9440c9ab47f0"
"1150496","1","1","2","69940804-dc08-11ec-9416-9440c9ab47f0"
"1150497","1","1","2","73098761-dc08-11ec-9416-9440c9ab47f0"
"1150498","1","1","2","79b50963-dc08-11ec-9416-9440c9ab47f0"
"1150499","1","1","1","71763bc3-dc08-11ec-9416-9440c9ab47f0"
"1150500","1","1","2","6e80e0a6-dc08-11ec-9416-9440c9ab47f0"
"1150501","1","1","3","7409045d-dc08-11ec-9416-9440c9ab47f0"
"1150528","1","1","1","75754f1c-dc08-11ec-9416-9440c9ab47f0"
"1150529","1","1","1","771d0583-dc08-11ec-9416-9440c9ab47f0"
"1150530","1","1","1","6a8c7638-dc08-11ec-9416-9440c9ab47f0"
"1150531","1","1","2","732bdc00-dc08-11ec-9416-9440c9ab47f0"
"1150532","1","1","4","6e4d0094-dc08-11ec-9416-9440c9ab47f0"
"1150533","1","1","1","71a4d7ab-dc08-11ec-9416-9440c9ab47f0"
"1150534","1","1","1","73ed4c67-dc08-11ec-9416-9440c9ab47f0"
"1150535","1","1","4","739cffd1-dc08-11ec-9416-9440c9ab47f0"
"1150536","1","1","4","743bcb72-dc08-11ec-9416-9440c9ab47f0"
"1150559","1","1","1","63a9cc2b-dc08-11ec-9416-9440c9ab47f0"
"1150560","1","1","3","64d056d1-dc08-11ec-9416-9440c9ab47f0"
"1150561","1","1","2","6ca8c04a-dc08-11ec-9416-9440c9ab47f0"
"1150563","1","1","4","721d7236-dc08-11ec-9416-9440c9ab47f0"
"1150564","1","1","4","6a901340-dc08-11ec-9416-9440c9ab47f0"
"1150715","1","1","1","700f7446-dc08-11ec-9416-9440c9ab47f0"
"1150716","1","1","2","71fb3604-dc08-11ec-9416-9440c9ab47f0"
"1150717","1","1","1","680cd0af-dc08-11ec-9416-9440c9ab47f0"
"1150718","1","1","4","733a4f9b-dc08-11ec-9416-9440c9ab47f0"
"1150719","1","1","4","658ee8ae-dc08-11ec-9416-9440c9ab47f0"
"1150720","1","1","2","64c0bf6c-dc08-11ec-9416-9440c9ab47f0"
"1150721","1","1","4","759bbc3c-dc08-11ec-9416-9440c9ab47f0"
"1150722","1","1","4","68942931-dc08-11ec-9416-9440c9ab47f0"
"1150723","1","1","2","63b97cf0-dc08-11ec-9416-9440c9ab47f0"
"1150724","1","1","2","70863bee-dc08-11ec-9416-9440c9ab47f0"
"1151036","1","1","1","69d74211-dc08-11ec-9416-9440c9ab47f0"
"1151050","1","1","3","75db4af7-dc08-11ec-9416-9440c9ab47f0"
"1151050","1","1","4","75db25a3-dc08-11ec-9416-9440c9ab47f0"
"1151058","1","1","1","6eb161dd-dc08-11ec-9416-9440c9ab47f0"
"1151105","1","1","1","77872b99-dc08-11ec-9416-9440c9ab47f0"
"1151106","1","1","1","692ce642-dc08-11ec-9416-9440c9ab47f0"
"1151107","1","1","1","755c1d9b-dc08-11ec-9416-9440c9ab47f0"
"1151108","1","1","2","63748498-dc08-11ec-9416-9440c9ab47f0"
"1151109","1","1","1","6e65549b-dc08-11ec-9416-9440c9ab47f0"
"1151110","1","1","2","6ff53b97-dc08-11ec-9416-9440c9ab47f0"
"1151111","1","1","4","70c4e3ac-dc08-11ec-9416-9440c9ab47f0"
"1151112","1","1","1","649a3af4-dc08-11ec-9416-9440c9ab47f0"
"1151113","1","1","1","71bfdd7d-dc08-11ec-9416-9440c9ab47f0"
"1151177","1","1","1","20fa90ec-dc16-11ec-9416-9440c9ab47f0"
"1151178","1","1","3","280a41e0-dc16-11ec-9416-9440c9ab47f0"
"1151179","1","1","1","2abd42c2-dc16-11ec-9416-9440c9ab47f0"
"1151180","1","1","3","23e684d0-dc16-11ec-9416-9440c9ab47f0"
"1151181","1","1","1","22c16a1b-dc16-11ec-9416-9440c9ab47f0"
"1151182","1","1","1","29953831-dc16-11ec-9416-9440c9ab47f0"
"1151640","1","1","1","a0d3abeb-dc14-11ec-9416-9440c9ab47f0"
"1151641","1","1","4","92987ded-dc14-11ec-9416-9440c9ab47f0"
"1151642","1","1","1","971aee3f-dc14-11ec-9416-9440c9ab47f0"
"1151643","1","1","1","930d03d1-dc14-11ec-9416-9440c9ab47f0"
"1151644","1","1","3","a0d962bc-dc14-11ec-9416-9440c9ab47f0"
"1151645","1","1","3","922beb9f-dc14-11ec-9416-9440c9ab47f0"
"1151646","1","1","1","969d6036-dc14-11ec-9416-9440c9ab47f0"
"1151647","1","1","1","968bac36-dc14-11ec-9416-9440c9ab47f0"
"1151648","1","1","3","a0cb89f3-dc14-11ec-9416-9440c9ab47f0"
"1151649","1","1","1","9580cabe-dc14-11ec-9416-9440c9ab47f0"
"1151650","1","1","3","90d4c1a9-dc14-11ec-9416-9440c9ab47f0"
"1151651","1","1","1","997d9cf2-dc14-11ec-9416-9440c9ab47f0"
"1151652","1","1","4","94c7f001-dc14-11ec-9416-9440c9ab47f0"
"1151653","1","1","1","9856ac16-dc14-11ec-9416-9440c9ab47f0"
"1151654","1","1","4","96906c99-dc14-11ec-9416-9440c9ab47f0"
"1151655","1","1","1","99ebda01-dc14-11ec-9416-9440c9ab47f0"
"1151656","1","1","4","962d8282-dc14-11ec-9416-9440c9ab47f0"
"1151657","1","1","1","9aff3ec6-dc14-11ec-9416-9440c9ab47f0"
"1151674","1","1","1","773c7014-dc08-11ec-9416-9440c9ab47f0"
"1151675","1","1","3","6f3d7133-dc08-11ec-9416-9440c9ab47f0"
"1151676","1","1","4","74f309a8-dc08-11ec-9416-9440c9ab47f0"
"1151677","1","1","1","63fb10c9-dc08-11ec-9416-9440c9ab47f0"
"1151678","1","1","3","77e67763-dc08-11ec-9416-9440c9ab47f0"
"1151680","1","1","4","6c7e0831-dc08-11ec-9416-9440c9ab47f0"
"1151681","1","1","1","6b990529-dc08-11ec-9416-9440c9ab47f0"
"1151682","1","1","4","6bd60207-dc08-11ec-9416-9440c9ab47f0"
"1151683","1","1","4","69415b41-dc08-11ec-9416-9440c9ab47f0"
"1151684","1","1","3","6d3eeaea-dc08-11ec-9416-9440c9ab47f0"
"1151686","1","1","4","6531b63f-dc08-11ec-9416-9440c9ab47f0"
"1151687","1","1","1","79837514-dc08-11ec-9416-9440c9ab47f0"
"1151688","1","1","1","63d8aeb7-dc08-11ec-9416-9440c9ab47f0"
"1151688","1","1","2","63d8bf7e-dc08-11ec-9416-9440c9ab47f0"
"1151688","1","1","3","63d89d21-dc08-11ec-9416-9440c9ab47f0"
"1151689","1","1","2","6aba8c01-dc08-11ec-9416-9440c9ab47f0"
"1151689","1","1","3","6aba7cd7-dc08-11ec-9416-9440c9ab47f0"
"1151690","1","1","4","68128993-dc08-11ec-9416-9440c9ab47f0"
